month,market,gross_revenue,net_revenue,gross_man,cumulative_net_revenue,cumulative_gross_revenue,cumulative_gross_man,avg_net_revenue,total_sold_quantity,avg_net_price_per_item,Type
2022-11-01,Norway,1144260.7036751758,940271.7796113353,337519.20617774135,,,,,42604.75699948714,,Forecast
2022-12-01,Norway,1216741.7555093954,1000674.0146639835,358858.81209244975,,,,,45355.14387564263,,Forecast
2018-09-01,Pakistan,3870.1975,3074.16999008,1147.7943,3074.16999008,3870.1975,1147.7943,76.854249752,223.0,13.78551565058296,Actual
2018-10-01,Pakistan,4156.2321,3238.93918747,1237.4465,6313.10917755,8026.4296,2385.2408,107.96463958233333,240.0,13.495579947791667,Actual
2018-11-01,Pakistan,7240.5506000000005,5571.06805825,2144.8537,11884.1772358,15266.980200000002,4530.0945,139.27670145625,410.0,13.587970873780488,Actual
2018-12-01,Pakistan,8066.9135,6135.27266961,2391.6771,18019.44990541,23333.8937,6921.7716,153.38181674025,460.0,13.33754928176087,Actual
2019-01-01,Pakistan,3865.3724,3059.3056784,1153.5268,21078.75558381,27199.2661,8075.2984,76.48264196,224.0,13.657614635714285,Actual
2019-02-01,Pakistan,2777.8534,2151.2196671799998,828.0893,23229.97525099,29977.1195,8903.3877,71.70732223933332,158.0,13.615314349240505,Actual
2019-03-01,Pakistan,4162.4329,3204.6408352099998,1234.0198,26434.6160862,34139.5524,10137.4075,80.11602088024999,237.0,13.521691287805906,Actual
2019-04-01,Pakistan,3995.2141,3061.04632904,1182.4678999999999,29495.66241524,38134.7665,11319.8754,76.52615822599999,229.0,13.367014537292576,Actual
2019-05-01,Pakistan,4326.4913,3426.22668694,1286.0124,32921.88910218,42461.2578,12605.8878,85.6556671735,246.0,13.9277507599187,Actual
2019-06-01,Pakistan,3026.2819,2344.45877661,902.0853,35266.34787879,45487.5397,13507.9731,78.148625887,172.0,13.630574282616278,Actual
2019-07-01,Pakistan,3582.061,2763.39507559,1059.5615,38029.742954379995,49069.6007,14567.5346,76.76097432194445,203.0,13.612783623596059,Actual
2019-08-01,Pakistan,3045.6576,2321.72163924,904.5948999999999,40351.464593619996,52115.2583,15472.1295,64.49226775666666,176.0,13.191600222954547,Actual
2019-09-01,Pakistan,24271.3392,18564.77955865,7242.2759,58916.244152269996,76386.5975,22714.4054,421.92680815113636,1189.0,15.61377591139613,Actual
2019-10-01,Pakistan,18831.5238,14360.03126565,5604.5537,73276.27541792,95218.1213,28318.9591,435.1524625954545,927.0,15.490864364239481,Actual
2019-11-01,Pakistan,32501.3691,24034.401292839997,9672.9412,97310.67671075999,127719.4904,37991.9003,546.2363930190909,1571.0,15.298791402189686,Actual
2019-12-01,Pakistan,44615.6025,33385.18002575,13237.1972,130695.85673650999,172335.0929,51229.0975,758.7540914943182,2148.0,15.54244880155959,Actual
2020-01-01,Pakistan,23101.2505,17669.03899087,6876.2913,148364.89572738,195436.34339999998,58105.3888,401.5690679743182,1125.0,15.705812436328891,Actual
2020-02-01,Pakistan,17347.1211,13279.39608775,5150.3714,161644.29181512998,212783.4645,63255.7602,402.4059420530303,840.0,15.808804866369046,Actual
2020-03-01,Pakistan,3315.5045,2453.72693382,987.3585,164098.01874895,216098.96899999998,64243.1187,55.76652122318182,162.0,15.146462554444444,Actual
2020-04-01,Pakistan,18005.6311,13967.75039845,5346.2911,178065.7691474,234104.60009999998,69589.4098,317.4488726920454,860.0,16.241570230755816,Actual
2020-05-01,Pakistan,23910.2861,18650.14230081,7132.0445,196715.91144820998,258014.8862,76721.4543,423.86687047295453,1166.0,15.994976244262435,Actual
2020-06-01,Pakistan,18292.6697,14526.54416917,5476.5943,211242.45561738,276307.5559,82198.0486,440.19830815666666,891.0,16.303641042839505,Actual
2020-07-01,Pakistan,20570.6937,15256.34995089,6096.6769,226498.80556827,296878.2496,88294.7255,346.7352261565909,970.0,15.728195825659794,Actual
2020-08-01,Pakistan,21466.5676,16216.49171867,6416.3414999999995,242715.29728693998,318344.8172,94711.067,368.55662996977276,1045.0,15.518173893464116,Actual
2020-09-01,Pakistan,15671.4246,11982.6305603,4658.7638,254697.92784724,334016.2418,99369.8308,272.3325127340909,674.0,17.778383620623146,Actual
2020-10-01,Pakistan,17879.9199,14146.44505244,5328.9537,268844.37289968,351896.1617,104698.7845,428.68015310424244,760.0,18.61374349005263,Actual
2020-11-01,Pakistan,28316.2103,21409.92880996,8443.2753,290254.30170964,380212.372,113142.0598,486.5892911354546,1212.0,17.6649577639934,Actual
2020-12-01,Pakistan,29017.039,22037.47944717,8627.1054,312291.78115681,409229.411,121769.1652,500.8518056175,1255.0,17.55974457941833,Actual
2021-01-01,Pakistan,18578.1618,14210.073463370001,5542.1326,326501.85462018,427807.5728,127311.2978,322.9562150765909,799.0,17.784822857784732,Actual
2021-02-01,Pakistan,13043.9349,10307.75172655,3884.2817,336809.60634673,440851.5077,131195.5795,312.35611292575754,565.0,18.24380836557522,Actual
2021-03-01,Pakistan,17927.6626,13574.84536618,5343.8946,350384.45171290997,458779.1703,136539.4741,308.5192128677273,770.0,17.629669306727273,Actual
2021-04-01,Pakistan,16828.8948,12747.73720951,5010.6389,363132.18892241997,475608.0651,141550.113,289.72130021613634,720.0,17.70519056876389,Actual
2021-05-01,Pakistan,17558.1552,13403.26674727,5210.1034,376535.45566969,493166.2203,146760.2164,304.6196988015909,760.0,17.635877299039475,Actual
2021-06-01,Pakistan,13216.257,10442.02583627,3934.7786,386977.48150596,506382.47729999997,150694.995,316.42502534151515,576.0,18.12851707685764,Actual
2021-07-01,Pakistan,16703.0106,12653.58992869,4991.2508,399631.07143465,523085.4879,155686.2458,287.5815892884091,721.0,17.550055379597783,Actual
2021-08-01,Pakistan,17441.864,13170.04108018,5205.1213,412801.11251483,540527.3519,160891.3671,299.31911545863636,739.0,17.821435832449257,Actual
2021-09-01,Pakistan,64015.9531,46428.413812700004,18964.792699999998,459229.52632753,604543.305,179856.1598,1289.678161463889,2552.0,18.19295212096395,Actual
2021-10-01,Pakistan,63208.7258,46671.52565456,18722.6469,505901.05198209,667752.0308,198578.8067,1728.5750242429629,2484.0,18.788858959162642,Actual
2021-11-01,Pakistan,115836.2823,82685.14778802001,34238.7613,588586.19977011,783588.3131,232817.568,2296.8096607783336,4555.0,18.15261202810538,Actual
2021-12-01,Pakistan,109977.7006,79354.95932925,32320.889900000002,667941.15909936,893566.0137,265138.4579,2204.3044258125,4341.0,18.280340780753285,Actual
2022-01-01,Pakistan,117292.15029868737,83156.56141332368,34247.12975013977,,,,,3932.682084048095,,Forecast
2022-02-01,Pakistan,126305.1196952077,88686.47217573256,36692.54115013537,,,,,3785.431101425839,,Forecast
2022-03-01,Pakistan,137152.03864430258,95465.72435067013,39722.37233456641,,,,,3685.9975709770642,,Forecast
2022-04-01,Pakistan,153873.10000648702,106964.01116108957,44501.17737208281,,,,,3843.804130705637,,Forecast
2022-05-01,Pakistan,168867.72995683036,117171.50649360106,48785.45357715583,,,,,3934.1956196025785,,Forecast
2022-06-01,Pakistan,178840.83740188557,123541.44456416952,51571.28794062162,,,,,3799.0544572191334,,Forecast
2022-07-01,Pakistan,192387.93533862397,132260.27180665432,55419.3549124575,,,,,3863.675036075086,,Forecast
2022-08-01,Pakistan,202983.5678334067,139154.16665410047,58376.11450052898,,,,,3880.6140074665454,,Forecast
2022-09-01,Pakistan,227923.869868097,156488.12825172333,65552.09804113588,,,,,4551.184741336563,,Forecast
2022-10-01,Pakistan,236158.9622212313,161837.18673347216,67771.64697444362,,,,,4506.915084494636,,Forecast
2022-11-01,Pakistan,263175.6110262956,180140.73726843664,75643.34348113775,,,,,5175.293317841882,,Forecast
2022-12-01,Pakistan,274301.9209620718,187852.53318082308,78793.13138933267,,,,,5267.275333495068,,Forecast
2017-09-01,Philiphines,10215.9708,7620.49774399,3033.3758000000003,7620.49774399,10215.9708,3033.3758000000003,190.51244359975001,569.0,13.392790411230228,Actual
2017-10-01,Philiphines,9793.3375,7440.97679896,2897.311,15061.47454295,20009.308299999997,5930.6868,186.024419974,555.0,13.407165403531533,Actual
2017-11-01,Philiphines,11007.9852,8294.74118085,3277.0686,23356.2157238,31017.2935,9207.7554,259.2106619015625,614.0,13.509350457410424,Actual
2017-12-01,Philiphines,16832.8076,12387.81007685,4994.7004,35744.02580065,47850.1011,14202.4558,387.1190649015625,956.0,12.957960331433055,Actual
2018-01-01,Philiphines,9325.6232,6997.29629046,2769.8276,42741.32209111,57175.7243,16972.2834,174.9324072615,523.0,13.379151606998088,Actual
2018-02-01,Philiphines,7783.123,5912.01963785,2307.6181,48653.341728960004,64958.847299999994,19279.9015,147.80049094625002,437.0,13.528649056864989,Actual
2018-03-01,Philiphines,6056.9995,4541.65767745,1805.1944,53194.99940641,71015.8468,21085.0959,141.9268024203125,339.0,13.397220287463126,Actual
2018-04-01,Philiphines,10050.0426,7380.74047767,2977.684,60575.73988408,81065.8894,24062.7799,230.6481399271875,558.0,13.22713347252688,Actual
2018-05-01,Philiphines,11003.0973,8147.25054074,3284.8002,68722.99042482,92068.9867,27347.5801,203.6812635185,627.0,12.994020001180225,Actual
2018-06-01,Philiphines,7805.5058,5913.10395794,2314.4447,74636.09438276,99874.4925,29662.0248,147.8275989485,439.0,13.469485097813212,Actual
2018-07-01,Philiphines,6224.1687,4640.32546148,1846.6161,79276.41984424001,106098.6612,31508.640900000002,145.01017067125,350.0,13.258072747085714,Actual
2018-08-01,Philiphines,10682.0257,7843.57560825,3169.9759,87119.99545249,116780.6869,34678.6168,245.1117377578125,598.0,13.116347170986622,Actual
2018-09-01,Philiphines,40607.6214,31813.672773100003,12083.493699999999,118933.66822559001,157388.3083,46762.1105,636.273455462,2297.0,13.85009698437092,Actual
2018-10-01,Philiphines,32714.9045,26147.225007290002,9727.198,145080.89323288001,190103.2128,56489.3085,522.9445001458,1882.0,13.893318282300745,Actual
2018-11-01,Philiphines,38928.3539,30140.880840560003,11567.2579,175221.77407344,229031.5667,68056.5664,753.5220210140001,2240.0,13.455750375250002,Actual
2018-12-01,Philiphines,63241.1659,48607.58876325,18751.5737,223829.36283669,292272.7326,86808.1401,1215.1897190812501,3576.0,13.5927261642198,Actual
2019-01-01,Philiphines,40658.5254,31840.28699596,12092.7206,255669.64983265,332931.25800000003,98900.8607,636.8057399191999,2339.0,13.61277768104318,Actual
2019-02-01,Philiphines,24016.941,19022.87054005,7137.5644999999995,274692.5203727,356948.199,106038.4252,380.457410801,1362.0,13.966865301064612,Actual
2019-03-01,Philiphines,24757.4113,18936.17016106,7356.8292,293628.69053376,381705.6103,113395.2544,473.4042540265,1399.0,13.535504046504645,Actual
2019-04-01,Philiphines,36537.6618,28086.500739080002,10883.199999999999,321715.19127284,418243.2721,124278.4544,702.162518477,2099.0,13.380896016712722,Actual
2019-05-01,Philiphines,37482.3999,29262.66585238,11140.4403,350977.85712522,455725.672,135418.8947,585.2533170476,2136.0,13.699749930889514,Actual
2019-06-01,Philiphines,26736.9303,21284.65927088,7934.8248,372262.5163961,482462.6023,143353.7195,425.69318541760003,1528.0,13.92975083172775,Actual
2019-07-01,Philiphines,19693.5488,15322.043599370001,5835.0572,387584.55999547,502156.1511,149188.7767,425.61232220472226,1121.0,13.668192327716326,Actual
2019-08-01,Philiphines,26018.034,20107.485993270002,7711.34,407692.04598874,528174.1851,156900.1167,558.5412775908334,1512.0,13.298601847400795,Actual
2019-09-01,Philiphines,86095.0258,65409.316791679994,25651.5839,473101.36278042,614269.2109,182551.7006,1189.2603053032726,4142.0,15.791723030342828,Actual
2019-10-01,Philiphines,84108.9736,66587.93949286,25081.2869,539689.30227328,698378.1845,207632.9875,1210.6898089610909,4078.0,16.32857760982344,Actual
2019-11-01,Philiphines,96573.3702,74891.16550448,28959.0919,614580.46777776,794951.5547,236592.0794,1702.0719432836363,4714.0,15.886967650504879,Actual
2019-12-01,Philiphines,132550.3791,99050.77739355,39277.7384,713631.24517131,927501.9338,275869.8178,2251.154031671591,6479.0,15.287973050401297,Actual
2020-01-01,Philiphines,74359.4256,57167.75250419,22074.9154,770798.9976755,1001861.3594,297944.7332,1039.4136818943637,3585.0,15.946374478156207,Actual
2020-02-01,Philiphines,55790.0773,44220.36619403,16585.014,815019.36386953,1057651.4367,314529.7472,804.0066580732728,2663.0,16.60546984379647,Actual
2020-03-01,Philiphines,6131.704,4759.6209721899995,1809.79,819778.98484172,1063783.1407,316339.5372,108.17320391340908,291.0,16.35608581508591,Actual
2020-04-01,Philiphines,25058.2272,19153.54270251,7466.7304,838932.52754423,1088841.3679,323806.2676,435.30778869340907,1220.0,15.699625165991803,Actual
2020-05-01,Philiphines,21926.4378,16803.25325007,6556.3124,855735.7807943,1110767.8057,330362.58,305.5136954558182,1088.0,15.444166590137868,Actual
2020-06-01,Philiphines,49138.699,38450.22928247,14648.7387,894186.01007677,1159906.5047,345011.3187,699.0950778630909,2387.0,16.10818151758274,Actual
2020-07-01,Philiphines,40515.2885,31349.662594549998,12049.340400000001,925535.67267132,1200421.7932,357060.6591,712.4923316943182,1955.0,16.035633040690538,Actual
2020-08-01,Philiphines,67182.9036,49974.19737909,20031.0313,975509.87005041,1267604.6968,377091.6904,1135.7772131611364,3245.0,15.400368992015409,Actual
2020-09-01,Philiphines,101618.1982,78249.80442455,30217.477,1053759.67447496,1369222.895,407309.1674,1422.72371681,4431.0,17.65962636527872,Actual
2020-10-01,Philiphines,95600.6067,76950.61813474,28559.9282,1130710.2926097,1464823.5017,435869.0956,1399.1021479043636,4034.0,19.075512675939514,Actual
2020-11-01,Philiphines,116031.4525,86675.77452019001,34467.5933,1217386.06712989,1580854.9542,470336.6889,1969.9039663679548,4954.0,17.496119200684298,Actual
2020-12-01,Philiphines,171467.4747,127347.13075656,51139.715899999996,1344733.19788645,1752322.4289,521476.4048,2894.25297174,7419.0,17.164999428030733,Actual
2021-01-01,Philiphines,103108.749,78365.23688764,30693.2577,1423098.43477409,1855431.1779,552169.6625,1424.8224888661819,4508.0,17.38359292094942,Actual
2021-02-01,Philiphines,89153.2881,71261.29362355001,26571.2833,1494359.72839764,1944584.466,578740.9458,1295.6598840645456,3813.0,18.689035830986104,Actual
2021-03-01,Philiphines,67540.6942,50684.03519617,20204.7065,1545043.76359381,2012125.1602,598945.6523,1151.9098908220456,2866.0,17.684590089382414,Actual
2021-04-01,Philiphines,91345.3038,68400.82171631,27230.9676,1613444.5853101201,2103470.464,626176.6199,1554.5641299161364,3908.0,17.502769118810136,Actual
2021-05-01,Philiphines,110480.1286,85636.40530253001,32966.442,1699080.99061265,2213950.5926,659143.0619,1557.0255509550911,4722.0,18.135621622729776,Actual
2021-06-01,Philiphines,79621.3485,63822.56302432,23693.9664,1762903.55363697,2293571.9411,682837.0283,1160.4102368058182,3421.0,18.656113131926336,Actual
2021-07-01,Philiphines,61447.911700000004,46869.731036670004,18342.0174,1809773.28467364,2355019.8528,701179.0457,1065.2211599243183,2669.0,17.560783453229675,Actual
2021-08-01,Philiphines,92996.0587,68869.27090628,27694.486,1878642.55557992,2448015.9115,728873.5317,1565.2107024154545,4047.0,17.017363703059054,Actual
2021-09-01,Philiphines,423602.2787,323256.90469123,125390.7718,2201899.46027115,2871618.1902,854264.3035,7183.486770916222,16746.0,19.303529481143556,Actual
2021-10-01,Philiphines,381388.5578,306957.47986966,112729.3765,2508856.94014081,3253006.748,966993.68,6821.277330436888,15008.0,20.452923765302504,Actual
2021-11-01,Philiphines,416600.72620000003,315939.63275145,122708.0057,2824796.57289226,3669607.4742,1089701.6857,8776.1009097625,16424.0,19.236460834842305,Actual
2021-12-01,Philiphines,684517.5808,510510.03764292,202998.59029999998,3335306.61053518,4354125.055,1292700.276,14180.83437897,27011.0,18.900079139717892,Actual
2022-01-01,Philiphines,690396.2617387719,519024.2433242088,204166.5056734293,,,,,26652.378865260755,,Forecast
2022-02-01,Philiphines,788125.0018047368,590717.6854139878,233056.231896257,,,,,29962.069395380655,,Forecast
2022-03-01,Philiphines,880253.4192654007,655555.2918436528,260392.87489200075,,,,,32996.88300770108,,Forecast
2022-04-01,Philiphines,1004339.9619112985,745885.4270316245,297052.3546368679,,,,,37481.80052160533,,Forecast
2022-05-01,Philiphines,1115810.8379705395,827854.2849742323,330172.96131368034,,,,,41330.47801463429,,Forecast
2022-06-01,Philiphines,1216956.255026338,901485.0627044151,360058.85405226744,,,,,44698.72205326376,,Forecast
2022-07-01,Philiphines,1309281.4646032448,967074.1179841176,387467.0724336826,,,,,47761.49181742994,,Forecast
2022-08-01,Philiphines,1424744.3213032903,1050159.8741543437,421711.24778652645,,,,,51997.116269133716,,Forecast
2022-09-01,Philiphines,1625719.8685944357,1201076.0119805376,481220.6859486776,,,,,59740.39752171966,,Forecast
2022-10-01,Philiphines,1705160.8920622838,1262719.3705692259,504766.61218947626,,,,,62656.444683627706,,Forecast
2022-11-01,Philiphines,1809436.4511925238,1333121.8513260162,535557.8054913285,,,,,66728.87713227033,,Forecast
2022-12-01,Philiphines,1980202.1006833462,1456926.677103423,586346.0357210939,,,,,73402.39192640693,,Forecast
2017-09-01,Poland,694.1521,557.25799066,206.69,557.25799066,694.1521,206.69,16.389940901764707,39.0,14.288666427179487,Actual
2017-10-01,Poland,1085.1846,872.8836196,321.6454,1430.14161026,1779.3367,528.3353999999999,21.82209049,61.0,14.309567534426229,Actual
2017-11-01,Poland,1310.6426,1026.81468925,388.7391,2456.95629951,3089.9793,917.0745,23.336697482954545,73.0,14.065954647260273,Actual
2017-12-01,Poland,1399.6759,1064.12083642,415.9753,3521.0771359299997,4489.6552,1333.0498,22.640868859999998,79.0,13.469884005316455,Actual
2018-01-01,Poland,783.5538,620.44740823,232.3034,4141.52454416,5273.209,1565.3532,15.908907903333333,44.0,14.101077459772727,Actual
2018-02-01,Poland,731.428,582.10508537,217.8073,4723.62962953,6004.637,1783.1605,16.631573867714284,41.0,14.19768500902439,Actual
2018-03-01,Poland,726.2691,562.39338385,216.1927,5286.02301338,6730.9061,1999.3532,15.199821185135134,41.0,13.716911801219512,Actual
2018-04-01,Poland,780.6558,591.07515721,231.8437,5877.098170589999,7511.5619,2231.1969,15.97500424891892,44.0,13.433526300227273,Actual
2018-05-01,Poland,779.3264,625.20026448,231.6697,6502.29843507,8290.8883,2462.8666,16.45263853894737,44.0,14.20909692,Actual
